t,s1,s2
13.52,108.54255087869976,100.61951597874636
13.54,105.47029001229816,94.69605783750544
13.56,100.96698274991452,89.08947420730806
13.58,94.71402936600104,84.11512608353361
13.6,86.73490234856352,80.16735529587052
13.62,77.25416090209566,76.7945548977678
13.64,65.97054428535242,74.10018489183142
13.66,53.89508366314006,70.6643495798747
13.68,40.70427051331033,64.88447621804306
13.7,27.51699860112918,55.78749322878583
13.72,14.615537463322216,42.16036723871823
13.74,2.6541921432942748,23.97699843137749
13.76,-7.962073742385491,1.6767858575279007
13.78,-17.587047955117256,-22.51074860274122
13.8,-27.192452275800836,-45.916488618382935
13.82,-37.221885161196305,-66.36321404074073
13.84,-48.02297803473748,-82.8398296001641
13.86,-58.29105296579566,-95.54532979720557
13.88,-68.1245774893598,-105.21650126408194
13.9,-77.30527720251052,-112.25168902623894
13.92,-85.30946403856593,-117.52763613149004
13.94,-92.33442456155963,-122.28354895336992
13.96,-97.33998810966746,-126.09377660587688
13.98,-100.90229394118133,-130.6052203074669
14.0,-103.31691441069351,-135.05838269588804
14.02,-104.1673388404578,-140.2837145091281
14.04,-103.31691441069351,-146.07371650720378
14.06,-101.18792360365,-152.33473090172944
14.08,-97.63030586817999,-158.74799253568253
14.1,-92.93682536794333,-165.05692451531078
14.12,-86.78625910613891,-170.44900144251648
14.14,-79.08752723872622,-174.58856523474768
14.16,-69.97449301522032,-176.36441177839376
14.18,-59.34594800000954,-174.748765235031
14.2,-46.979942380536286,-168.61087736113595
14.22,-33.23255012798575,-156.62902769168056
14.24,-18.51218037091729,-138.17726055294193
14.26,-4.421937033586298,-113.75216907708858
14.28,7.674429078232275,-84.09644870519686
14.3,15.755067102866159,-49.46895122832748
14.32,17.982109690434218,-8.261246389244146
14.34,16.117599128282063,38.664776379067256
14.36,17.049684335209765,80.53556801005739
14.38,23.02694039745923,116.23979959549511
14.4,32.6734951916879,148.53278124854418
14.42,44.25068622346882,178.32905291372455
14.44,56.68534917078395,206.1399211431194
14.46,68.76668587630715,232.2916424324061
14.48,80.54056055671566,257.5891676772517
14.5,90.29281748511865,282.3026444066719
14.52,98.25563737267315,305.85895309825884
14.54,103.33235704432389,328.03747743158334
14.56,105.75403522556054,348.3495518633575
14.58,105.18629044396026,366.7945739316329
14.6,101.83239053600204,385.0266395560321
14.62,95.59374400164432,403.4922558326793
14.64,86.73490234856352,424.6777070792365
14.66,75.03682288491521,448.9892931527722
14.68,62.67007688708762,471.1252234138553
14.7,51.1278101846242,487.9737566990885
14.72,39.046409233786605,499.4883972302685
14.74,25.934218777178053,504.7352555829086
14.76,11.834239889297733,503.88516098236016
14.78,-3.5407916509312845,495.845069537105
14.8,-19.81511435687814,481.0355612967256
14.82,-35.518346437522624,460.9024624028402
14.84,-49.48988365382705,435.49189367168134
14.86,-60.65310579104992,407.20626241344854
14.88,-67.74294924603474,376.8639216490849
14.9,-69.69964293986973,344.9412016575076
14.92,-66.27704117135204,308.4478822300538
14.94,-59.99833731543793,268.87909481566214
14.96,-55.12356605300843,234.179046359242
14.98,-53.24773156557482,202.95023461878588
15.0,-53.65872904618124,171.87002947018783
15.02,-55.77342234848287,138.7278567265065
15.04,-57.88877696124166,104.5541984125074
15.06,-57.23641318869095,71.84579166372741
15.08,-52.192479868566416,41.66978751755232
15.1,-42.21762959288221,8.573485098750396
15.12,-26.79626012021141,-33.014386534280014
15.14,-11.535555379737026,-72.70887153395398
15.16,-0.5875826945934357,-103.12152266391504
15.18,7.674429078232275,-130.5346908975194
15.2,13.972091940805017,-156.8736370132148
15.22,19.193265917780387,-183.89648446512436
15.24,25.27405709133472,-210.24202799139985
15.26,32.6734951916879,-237.6746220079628
15.28,42.367839535962254,-268.894810591938
15.3,54.961486146202255,-307.6427256926585
15.32,65.97054428535242,-345.3827879825474
15.34,71.67001165447574,-376.9837162253555
15.36,72.60517724469845,-407.45932377847015
15.38,68.60030098788185,-440.1198750113121
15.4,60.289165652473834,-475.9228198680991
15.42,50.94156257316556,-511.75354079575953
15.44,41.9509916544888,-547.2421667593543
15.46,35.454255535609974,-581.3216328347951
15.48,32.26653341958942,-616.4011709863022
15.5,33.08172919255523,-655.4980022165688
15.52,37.104014176832806,-700.4989345470173
15.54,37.9880130333392,-741.5700465276867
15.56,32.6734951916879,-776.5666003507541
15.58,22.64092583302805,-807.7159258260142
15.6,9.173476635638867,-835.0153769786015
15.62,-5.593580153733866,-857.2060825954411
15.64,-20.46961222511992,-872.7942472986217
15.66,-34.457689982371726,-882.4150120410058
15.68,-46.78228136116511,-885.9963547903277
15.7,-57.64152831005909,-884.6050918410325
15.72,-67.20049788703241,-879.5870215586403
15.74,-75.17360321647656,-871.5687143746022
15.76,-82.07385192765001,-861.2079393244896
15.78,-88.24778131716928,-849.5337587549428
15.8,-93.22869724496688,-836.9317324965313
15.82,-96.75948852272256,-823.6518344020536
15.84,-99.12151807172145,-811.0136599420596
15.86,-99.98497271807571,-798.7737608938457
15.88,-98.83124176670412,-787.0313130065533
15.9,-95.56329699755234,-776.2397689478696
15.92,-91.17055348122963,-766.0876817511597
15.94,-84.1430600545503,-757.3142078632818
15.96,-75.52817322793571,-750.8987137377462
15.98,-64.5846938761774,-747.3417065968749
16.0,-51.780720189842725,-747.8300654153057
16.02,-37.221885161196305,-751.7116893194104
16.04,-21.39969901211817,-757.0477831723125
16.06,-5.593580153733866,-759.0474524872186
16.08,9.173476635638867,-755.3428093841513
16.1,22.64092583302805,-744.6109824787422
16.12,33.982885011098446,-727.9249853961136
16.14,42.58761974116466,-706.1969324956983
16.16,48.2182092956412,-680.3479221203793
16.18,52.4180841100247,-652.4678349237399
16.2,56.438343812953846,-626.5624207451683
16.22,60.549694017246416,-603.575825729038
16.24,65.31002633229302,-583.578169484031
16.26,70.18334962907666,-565.6173479006097
16.28,74.83159974467675,-548.7330466631448
16.3,79.04039191292135,-532.9780547040523
16.32,82.32999759756413,-517.87195451411
16.34,84.99189096859294,-502.49680462619455
16.36,86.75325831656869,-487.27640454068313
16.38,87.63671716140561,-471.54274233106423
16.4,87.34203837611227,-454.9563263148152
16.42,85.57806296641371,-439.34459119473314
16.44,81.70384062664314,-424.8176878293768
16.46,76.04254512154726,-409.8884198703778
16.48,68.21792478319956,-394.72089283087377
16.5,58.571484251434335,-377.0232154494836
16.52,45.50166992255308,-353.8737663960124
16.54,28.833350522805652,-323.1038537493933
16.56,12.121190349974308,-294.41650345632166
16.58,-2.056502236474547,-275.9037563512064
16.6,-15.450194088007194,-263.67724786661057
16.62,-28.505535848070114,-257.79264699877564
16.64,-41.38741574609927,-257.59416704634475
16.66,-54.066900752172046,-261.26741924230953
16.68,-65.89403143409021,-268.5200835927395
16.7,-76.73425864310232,-278.1266611027531
16.72,-86.2034091574642,-288.0933521750367
16.74,-94.10687473277312,-298.53636987479206
16.76,-99.98497271807571,-309.15763830012196
16.78,-104.24076181328616,-319.1103546031162
16.8,-106.93651533996908,-328.3125706298531
16.82,-107.58587911072269,-336.53121748917704
16.84,-106.65824721271724,-343.9323745109344
16.86,-103.88524692958823,-350.3241837090238
16.88,-99.69839587781854,-356.32446995863984
16.9,-94.10687473277312,-362.5403081363031
16.92,-86.47952964040587,-369.9960617829772
16.94,-77.02056155248108,-379.8362995025964
16.96,-65.23935719843679,-393.6343470972244
16.98,-50.72752232445446,-411.5650071191424
17.0,-35.34746427759069,-429.65297317688805
17.02,-20.46961222511992,-441.4262192080629
17.04,-6.1774513016661565,-445.83757794757673
17.06,7.965362351675232,-442.8634731246861
17.08,21.985333982355417,-431.8980680984845
17.1,34.391925105324674,-414.90370281498264
17.12,44.6683023178611,-392.2783063836108
17.14,50.93996926477508,-365.3591561488421
17.16,53.067909912035965,-333.442289440228
17.18,51.586988018418396,-297.6590217948339
17.2,50.10739727684543,-263.3902076290828
17.22,50.715393691290586,-233.786644086995
17.24,53.066489677798586,-206.0220739729268
17.26,56.84769917237956,-179.5440362981124
17.28,61.35280479227928,-152.5448076522247
17.3,66.62818950913511,-124.11787213593291
17.32,71.11380945930793,-96.04657849098415
17.34,73.25533243300552,-69.13566382414403
17.36,72.04308409153751,-44.14490931534162
17.38,67.17196882269393,-19.86950999487965
17.400000000000002,59.225854298503315,6.262668437317203
17.42,46.12922250925892,38.86449243905108
17.44,31.610110103305345,73.52538679391408
17.46,19.471825510929353,100.14555577088026
17.48,8.839057896820973,120.8866974923844
17.5,-1.174980677476018,137.48809497897156
17.52,-10.669635971761256,151.1430907335474
17.54,-20.09180554077004,163.45811256775315
17.56,-29.160855241802288,176.2184604069387
17.58,-37.221885161196305,190.68486433730723
17.6,-44.70718251488136,207.2498535286286
17.62,-52.192479868566416,226.61728396191816
17.64,-59.99903951066504,248.92019540002968
17.66,-68.77712523895569,275.3479437602504
17.68,-77.30527720251052,303.9955630794923
17.7,-82.94606101386417,329.85100836163934
17.72,-85.01641673292174,352.7902543803316
17.74,-83.56152710852832,375.20732475133434
17.76,-78.79970634889696,396.8362651262543
17.78,-71.27104117271865,418.5030994068925
17.8,-60.65310579104992,439.5065836298752
17.82,-48.43870922378456,458.1911466811647
17.84,-35.1079493274729,473.86800795444816
17.86,-21.01797458231208,486.18547183379513
17.88,-7.377251894203782,493.4205596224784
17.900000000000002,5.888685953352698,495.1004217637628
17.92,18.26225357585116,490.6410128473217
17.94,29.891877371830933,481.19588646688777
17.96,41.11819456412182,465.94480480767686
17.98,52.83331884046573,445.2149975389062
18.0,65.31418539372089,419.4801952076336
18.02,75.61048854801744,395.01052970643184
18.04,83.20421814015565,374.58599328648216
18.06,87.63671716140561,356.3026905365194
18.08,89.40688657784278,338.5052902048763
18.1,88.23792935706443,319.532754696831
18.12,84.6993115522299,300.17238203543934
18.14,78.11591781697742,279.5159582046909
18.16,69.4259567634839,257.7164389779003
18.18,59.48202800166644,235.54628196812732
18.2,48.21779543427502,212.8819447998072
18.22,35.864304607625165,189.2811705989583
18.24,23.298335966668695,163.1742648458329
18.26,11.545243057315924,135.57610372843223
18.28,1.7626207458944094,105.0648778114006
18.3,-4.421937033586298,72.17110239242574
18.32,-5.883609409043355,34.49588334947866
18.34,-2.642907207023991,-9.383949257674109
18.36,-0.2948212320786325,-51.74190555042509
18.38,-2.952380242030185,-87.55668583857363
18.4,-9.749896215727645,-119.79858108851685
18.42,-19.81511435687814,-150.0862338173521
18.44,-31.120626112838956,-178.30873386712756
18.46,-43.04690014589856,-204.86601032031172
18.48,-54.4747911054826,-230.9299172782724
18.5,-64.971368127048,-255.99073712158213
18.52,-73.40104945766291,-280.41666589002125
18.54,-79.08752723872622,-304.19343325588125
18.56,-81.49821705091749,-326.3253536966
18.58,-81.20676645779298,-347.65254003152035
18.6,-77.30527720251052,-369.2957476339026
18.62,-70.34896346833676,-393.3666093411799
18.64,-59.5980890496301,-421.8285997520495
18.66,-48.02297803473748,-449.9819568750058
18.68,-37.221885161196305,-472.66040810843606
18.7,-27.5887291142842,-490.00002023947656
18.72,-17.95529750739325,-503.4899325351575
18.74,-7.670002402435877,-513.2680927486977
18.76,3.243596594124974,-519.134351169978
18.78,14.543089848689988,-523.2648798836012
18.8,25.27405709133472,-526.5886177074062
18.82,35.454255535609974,-531.9385864260008
18.84,43.835198435931446,-539.7011515745318
18.86,51.355947365183006,-550.0797724949072
18.88,57.50474598620645,-562.3835182945605
18.9,62.934295903991725,-576.9464614164549
18.92,68.21792478319956,-593.1982420120321
18.94,73.25533243300552,-611.8291753161515
18.96,78.05228820756433,-632.330651656466
18.98,81.70384062664314,-653.3742306534523
19.0,82.91120589200501,-672.4900890784394
19.02,82.03792625761454,-689.9773234172035
19.04,78.11591781697742,-706.2652850754657
19.06,71.951640025461,-720.4072717254431
19.08,63.72776630804065,-732.3131599314305
19.1,53.89508366314006,-740.5240138891866
19.12,42.17118762524967,-744.1938900882842
19.14,28.833350522805652,-742.1327762254786
19.16,13.972091940805017,-733.2520042880438
19.18,-2.952380242030185,-719.2225632663462
19.2,-19.163188787204973,-705.7121861396776
19.22,-33.640942681279874,-698.5511774397957
19.24,-46.367464883864166,-697.6502871399273
19.26,-57.637999383333856,-702.3610037735028
19.28,-67.20049788703241,-711.1863869046806
19.3,-74.60694581677573,-723.1988463106403
19.32,-80.005265023551,-737.0160657049186
19.34,-82.94606101386417,-752.8699160294642
19.36,-83.27252723464355,-770.0803540299061
19.38,-81.4938400104551,-788.5065223107468
19.4,-77.59285347474403,-808.4702588586986
19.42,-72.4750788122902,-827.8983003930887
19.44,-67.20049788703241,-845.3428093841513
19.46,-61.307614178405245,-860.5582686221578
19.48,-55.12356605300843,-873.4937523674325
19.5,-48.02694928366348,-884.3840473426627
19.52,-40.14960562216328,-892.856244910326
19.54,-30.87186365595381,-897.8541544884861
19.56,-20.09180554077004,-899.5988446742094
19.58,-8.542707697142594,-898.4109350295344
19.6,3.832376653668596,-895.7452449304691
19.62,16.11587765817931,-893.3197342703548
19.64,27.25432586801837,-892.1593869308193
19.66,37.57496980918176,-893.4359493283001
19.68,46.33494874676846,-897.6516719931251
19.7,53.24617704464804,-904.7457681636082
19.72,59.229450721677054,-914.1364643192135
19.74,63.99180028929976,-924.9684359136339
19.76,68.21501911178845,-937.4156899978168
19.78,71.76470454835297,-951.2500675426554
19.8,74.46975731205795,-966.3660279368144
19.82,76.61354302943222,-982.7394990565676
19.84,77.54091442668678,-999.5707595003955
19.86,77.25416090209566,-1016.178877908188
19.88,74.83159974467675,-1031.6699083294116
19.9,70.08287749497616,-1045.0508008298211
19.92,63.59483633584445,-1057.0129534548723
19.94,55.20404416559816,-1066.2190191210775
19.96,44.6683023178611,-1071.54609682592
19.98,32.2674202147909,-1073.2479995217507
20.0,18.542550878699767,-1070.597881344166
20.02,3.832376653668596,-1066.3862558594456
20.04,-10.669635971761256,-1064.0160382636047
20.06,-23.90815410603988,-1066.4050785560191
20.08,-35.75563598358148,-1073.4599077146506
20.1,-45.53749800113937,-1085.1399592472224
20.12,-53.24773156557482,-1100.6710944195036
20.14,-58.54250137380891,-1119.3573255390986
20.16,-61.70584853470665,-1139.814018059781
20.18,-63.66379519037234,-1161.3028514631735
20.2,-64.5846938761774,-1181.379380365304
20.22,-65.23935719843679,-1199.971027875886
20.24,-65.89403143409021,-1217.0059307089152
20.26,-66.16144921458368,-1232.1664899396183
20.28,-65.62563731332858,-1247.2344695178335
20.3,-64.5846938761774,-1261.3561190941507
20.32,-63.01091970848962,-1275.1620656244247
20.34,-60.253509787960425,-1287.5876514345864
20.36,-56.425016818190485,-1299.9161124453597
20.38,-51.368715491495294,-1311.8158736370244
20.4,-45.1223765895628,-1322.662440712762
20.42,-37.86538934607659,-1334.3616253271027
20.44,-29.560968931191283,-1348.5469624638142
20.46,-20.09180554077004,-1365.2082439084463
20.48,-8.831241766704144,-1386.7674811432216
20.5,5.593744001644308,-1415.8488635204
20.52,21.331674926039256,-1449.7846657706464
20.54,33.984745324073906,-1476.8259796485752
20.56,43.419994116023595,-1497.3315835051535
20.58,50.71341276888101,-1515.2634331644267
20.6,55.618561518597794,-1532.279669869866
20.62,58.82159721743395,-1548.9431442630028
20.64,60.549694017246416,-1566.677152133561
20.66,60.95063458819802,-1584.2134257951504
20.68,60.951691028103184,-1601.7124381436515
20.7,59.889611781279,-1619.2082276167007
20.72,58.82159721743395,-1637.4210081230055
20.74,57.50474598620645,-1655.8764014514636
20.76,56.02864390198113,-1675.3315770455292
20.78,55.37376560817995,-1697.191396115838
20.8,54.96340792466619,-1721.8100574558196
20.82,54.95956423200632,-1748.389829086962
20.84,53.067909912035965,-1773.9108835324528
20.86,48.83073624638343,-1796.6401221139151
20.88,41.75664830662049,-1815.2807089331711
20.9,32.01687446312701,-1830.0148665728077
20.92,20.779831678449344,-1839.928434895462
20.94,7.965362351675232,-1843.3499408146831
20.96,-5.883609409043355,-1841.045396739618
20.98,-20.46961222511992,-1833.024705820944
21.0,-35.1079493274729,-1822.70495531004
21.02,-48.02694928366348,-1814.8059488396293
21.04,-59.34594800000954,-1811.0299088552904
21.06,-68.77431512130411,-1810.8571836655728
21.08,-76.38287593463939,-1813.668178626816
21.1,-82.36430094418824,-1818.2562950684728
21.12,-86.47952964040587,-1824.0296176983184
21.14,-88.83221650681243,-1830.3008338943455
21.16,-89.70718251488134,-1837.3173908336055
21.18,-88.83221650681243,-1844.7978737401495
21.2,-86.18566778479583,-1852.6040987945585
21.22,-81.49821705091749,-1861.5687143746025
21.24,-75.24702618930489,-1871.4787792329
21.26,-67.47013590163236,-1882.24835683852
21.28,-58.54250137380891,-1891.811647924188
21.3,-48.84983181468487,-1898.797592798173
21.32,-38.68684270530827,-1902.3406060243408
21.34,-27.848783747143088,-1901.6123949201303
21.36,-16.74466756699448,-1895.9483795969609
21.38,-5.593580153733866,-1884.3839054342095
21.4,4.420409187630363,-1868.123899189882
21.42,12.758600843950072,-1846.2741257321336
21.44,18.54093247763053,-1819.5089501513992
21.46,21.05524719535719,-1787.9530366919105
21.48,21.985333982355417,-1754.624229636718
21.5,24.61509068488485,-1724.8819632302657
21.52,29.232830177957975,-1699.3003079946127
21.54,35.045917261436394,-1677.706243419966
21.56,41.9509916544888,-1658.9037023538087
21.58,48.63464331574848,-1642.6376398698285
21.6,54.8920506725271,-1628.1320324359242
21.62,60.291195312384446,-1615.9248135167263
21.64,64.38693341220302,-1604.984317248014
21.66,67.5601169979239,-1595.0251787736943
21.68,69.4259567634839,-1585.900823879244
21.7,70.08287749497616,-1577.1762936466087
21.72,69.14897982819117,-1569.7519070385708
21.74,66.90063777573016,-1561.6584006295127
21.76,63.331309102218896,-1554.956891396024
21.78,58.16150053001706,-1548.5270725158823
21.8,51.77167516930798,-1541.71807943648
21.82,44.25277782295535,-1533.9119944271467
21.84,35.86687473322829,-1523.4595750570925
21.86,26.59383468093753,-1510.4259001519977
21.88,15.755067102866159,-1492.649130690446
21.9,2.349706919535912,-1468.2368520271623
21.92,-13.386456970567767,-1436.8840382895519
21.94,-27.192452275800836,-1409.721936394497
21.96,-38.04564953826743,-1390.064601261489
21.98,-46.569741601994835,-1374.2603885783028
22.0,-53.42310680397483,-1360.9788180695944
22.02,-58.942706068482224,-1349.1277677584724
22.04,-63.01091970848962,-1337.6101646807156
22.06,-65.23935719843679,-1325.7295519562292
22.08,-66.16144921458368,-1313.6961400077028
22.1,-65.89403143409021,-1301.206769200136
22.12,-64.31889077383828,-1288.5522424283092
22.14,-61.70308619712826,-1275.2507724097343
22.16,-58.29105296579566,-1260.8347278850526
22.18,-54.066900752172046,-1245.962240276473
22.2,-49.074517811303664,-1229.8052666781527
22.22,-44.291988440199916,-1211.4824663046827
22.24,-39.92448137593567,-1191.193444424562
22.26,-36.16663346418791,-1168.070927735443
22.28,-34.04970441653652,-1141.6711572967974
22.3,-32.82974529402572,-1112.1172467992033
22.32,-30.62090254883673,-1082.3079834161233
22.34,-25.878400572970374,-1056.5489540496712
22.36,-18.235295451647023,-1035.5181117623997
22.38,-8.587841665401635,-1019.2336212507386
22.4,2.349706919535912,-1008.493022836218
22.42,13.972091940805017,-1003.3203988289644
22.44,25.808249670576,-1003.627508582222
22.46,37.75337234560933,-1008.969092996544
22.48,49.27278322905742,-1018.043899421822
22.5,60.143663221510586,-1028.3925251337405
22.52,69.14897982819117,-1037.4156157050984
22.54,76.32703641011427,-1044.643956547664
22.56,82.03792625761454,-1050.0594972657539
22.58,85.57806296641371,-1053.9826763524468
22.6,87.93144282694303,-1057.8917972711888
22.62,88.23592805070135,-1061.2639020135607
22.64,87.34203837611227,-1064.2093322095402
22.66,84.6993115522299,-1066.9105431818434
22.68,80.54056055671566,-1069.015994665544
22.7,74.83159974467675,-1070.3369705151963
22.72,67.17196882269393,-1069.526260367889
22.74,58.56876050711029,-1066.0312292635674
22.76,47.80043042842974,-1059.0085432272108
22.78,35.04332495260899,-1048.6180487232868
22.8,21.05524719535719,-1037.6647354964873
22.82,7.672478583443299,-1030.0151730198183
22.84,-5.3006884477700895,-1028.0845265320163
22.86,-17.306144583042588,-1031.931118019079
22.88,-28.107328725295798,-1041.2931959193957
22.9,-37.221885161196305,-1055.7079605832398
22.92,-44.08812483120814,-1074.0148526450212
22.94,-48.43870922378456,-1096.4082334506406
22.96,-49.67761059857101,-1121.8839425566564
22.98,-49.26475940759944,-1148.767547424901
23.0,-49.074517811303664,-1173.3519270626866
23.02,-49.26475940759944,-1195.4562489748955
23.04,-50.3141237613768,-1214.8482813523312
23.06,-51.368715491495294,-1233.7591578900103
23.08,-52.192479868566416,-1250.629091326408
23.1,-53.01314356290042,-1267.272266060217
23.12,-53.01314356290042,-1283.4765140275647
23.14,-52.60102619763857,-1299.2877311426876
23.16,-50.72598481635973,-1315.0751868564892
23.18,-47.61110260381208,-1330.3491190300144
23.2,-43.26097306449645,-1345.9737287507255
23.22,-37.221885161196305,-1362.177577794086
23.24,-29.813544298950983,-1380.3481920514107
23.26,-19.81511435687814,-1402.898233902651
23.28,-6.502143739100421,-1432.0259589801667
23.3,8.25757169104763,-1464.9351889585248
23.32,20.125269455724958,-1490.9442585075155
23.34,29.23454484929949,-1511.2668787279213
23.36,36.514695878055306,-1527.813559661205
23.38,42.17118762524967,-1543.0456272673998
23.4,46.750436534305805,-1557.5169432598348
23.42,49.46744040611546,-1571.8702119110014
23.44,51.170210091761774,-1587.1317289940891
23.46,52.18475002018644,-1601.9287533581603
23.48,52.18623079412953,-1617.7236381552923
23.5,51.77167516930798,-1634.112164981372
23.52,50.94156257316556,-1650.586878931599
23.54,49.88535681707904,-1668.5374510687375
23.56,49.24692449375247,-1687.862544294059
23.58,49.05137317059064,-1709.9416404499736
23.6,49.05190347239848,-1734.2070646513653
23.62,49.27452126631938,-1760.2866359873135
23.64,47.80043042842974,-1784.4822371976556
23.66,43.419730517044016,-1806.259439990356
23.68,36.514695878055306,-1823.67110768348
23.7,27.25432586801837,-1837.2478358067451
23.72,16.683203055679808,-1846.2935456236032
23.74,5.007572003823581,-1849.859506030294
23.76,-7.670002402435877,-1847.8344449397348
23.78,-21.01797458231208,-1840.234638801784
23.8,-34.2907989767543,-1829.7284690082747
23.82,-46.78228136116511,-1820.2364253789724
23.84,-57.23641318869095,-1814.1527200197183
23.86,-65.89403143409021,-1811.1048474024903
23.88,-72.75611781704549,-1810.909554041957
23.9,-77.94253566815745,-1812.2692373859409
23.92,-81.78543116481683,-1814.8585443642355
23.94,-83.85106803221035,-1817.985885825148
23.96,-84.43319538971676,-1821.5114791769413
23.98,-83.2373625297082,-1825.5311886361403
24.0,-80.58312326305858,-1830.1389800001448
24.02,-76.09745061906918,-1835.6754555000011
24.04,-69.97449301522032,-1842.8425410231648
24.06,-61.9628599046679,-1851.86213583545
24.08,-52.192479868566416,-1861.487821309078
24.1,-41.80326242595064,-1871.0757958320528
24.12,-30.87186365595381,-1876.8134336536093
24.14,-19.81511435687814,-1878.5838318135031
24.16,-8.878752644451971,-1875.6462657605316
24.18,1.7626207458944094,-1867.341401062792
24.2,11.545243057315924,-1853.9066431192675
24.22,19.47307477923147,-1835.988445291872
24.24,25.27405709133472,-1813.4165357583424
24.26,28.436088920600454,-1786.986878280732
24.28,29.492645751640232,-1757.8220086272515
24.3,30.9533753343472,-1730.1415806330183
24.32,33.73686715404428,-1706.4270524561412
24.34,37.34001307345854,-1685.538663348488
24.36,41.75664830662049,-1667.7283163071888
24.38,45.91930805068498,-1651.704168366149
24.4,50.29882560186274,-1637.4210081230055
24.42,53.48162079340448,-1624.4713609478167
24.44,56.02749308486856,-1612.3001445420018
24.46,57.50474598620645,-1601.528100777675
24.48,57.755694101624464,-1591.0408488702099
24.5,57.09338388745061,-1581.6676444325703
24.52,54.95956423200632,-1572.7544980730447
24.54,51.54315247439441,-1564.304121428367
24.56,46.965152530945794,-1556.5599564075462
24.58,41.11819456412182,-1547.8873252485034
24.6,34.391925105324674,-1537.904957059064
24.62,26.860290907026517,-1525.8876553727036
24.64,18.54093247763053,-1510.648577965655
24.66,8.25757169104763,-1490.880982005339
24.68,-4.715066823971656,-1465.0473495508008
24.7,-18.886190540692063,-1434.1781615436369
24.72,-30.62090254883673,-1408.6212599463852
24.74,-39.51226087501224,-1389.111422063471
24.76,-46.153391965266266,-1372.789030690769
24.78,-51.13834170614701,-1358.1275653790356
24.8,-54.30641570228984,-1343.9066840006913
24.82,-55.77342234848287,-1329.9736105868399
24.84,-56.17919575802209,-1315.431056222505
24.86,-54.71516231632268,-1300.3589114053104
24.88,-52.60102619763857,-1285.4658165031983
24.9,-49.26475940759944,-1269.822833004114
24.92,-45.5354935250851,-1253.7047853691247
24.94,-41.38741574609927,-1236.4139469124602
24.96,-37.221885161196305,-1217.6235579749275
24.98,-33.23516927174063,-1197.418364620837
25.0,-30.471658961280514,-1175.0286335724347
25.02,-29.15913902027405,-1149.0797900722619
25.04,-29.160855241802288,-1119.6086430023306
25.06,-29.813544298950983,-1088.5360307115263
25.08,-27.5887291142842,-1060.494122380043
25.1,-22.5963001191824,-1036.9638260315292
25.12,-14.884655042060876,-1017.64694800047
25.14,-5.593580153733866,-1002.647580390345
25.16,4.420409187630363,-992.5312285026162
25.18,14.901037442109985,-987.2332885685456
25.2,25.1503971191938,-986.9664423127884
25.22,35.04450659897359,-991.1313595822537
25.24,44.6683023178611,-999.3849204686304
25.26,53.89642497275951,-1010.7755843253082
25.28,62.53385528009091,-1023.2637909117371
25.3,69.14897982819117,-1035.0
25.32,74.18541500533279,-1044.6479148329868
25.34,77.54091442668678,-1053.2376824638145
25.36,78.75324443423524,-1060.5543049274922
25.38,78.40415944549066,-1067.5130977161696
25.4,76.32703641011427,-1073.77155077229
25.42,72.23234554891945,-1078.9534064078643
25.44,66.90063777573016,-1082.9691664743627
25.46,60.54617816840452,-1084.5585041729423
25.48,52.00265429287556,-1084.1931972457298
25.5,42.17118762524967,-1079.7397869306476
25.52,30.14761873379196,-1071.54609682592
25.54,16.96422348294161,-1059.7536115620544
25.56,3.228542177261274,-1048.309754377306
25.58,-9.459439443284337,-1041.5860086286505
25.6,-21.01797458231208,-1040.2837145091282
25.62,-31.526492801606626,-1044.1818566808768
25.64,-40.97565580597821,-1052.4449133868632
25.66,-48.43870922378456,-1064.2106590546089
25.68,-54.066900752172046,-1079.4721777108089
25.7,-56.83274736160156,-1097.2641589441653
25.72,-57.637999383333856,-1117.6622432543863
25.74,-55.93645384554828,-1139.899137625132
25.76,-53.24773156557482,-1162.1047277368948
25.78,-50.72598481635973,-1182.2074815322892
25.8,-48.02297803473748,-1200.0967086244723
25.82,-45.326240198554586,-1215.6923017153747
25.84,-42.63208366859761,-1230.086233817352
25.86,-39.51226087501224,-1242.6208171040591
25.88,-35.34746427759069,-1253.7047853691247
25.9,-30.62090254883673,-1263.5091099493386
25.92,-24.95493211655972,-1271.0271014150787
25.94,-18.51218037091729,-1278.2696041519328
25.96,-11.535555379737026,-1284.9504232209852
25.98,-4.421937033586298,-1292.6661824698047
26.0,2.6421372067118303,-1302.9597522923384
26.02,9.464387614689235,-1314.6410438131254
26.04,16.40021996490449,-1329.8849136956765
26.06,23.95595819331301,-1348.134486731471
26.08,32.6734951916879,-1371.085995912034
26.1,42.58761974116466,-1398.7357486106685
26.12,51.3583553549366,-1425.6895359176913
26.14,56.84769917237956,-1448.6276597524743
26.16,59.48202800166644,-1468.8643668310824
26.18,59.22955472904345,-1487.6614386406652
26.2,56.4409956440993,-1505.972477646302
26.22,51.77167516930798,-1524.2513504616963
26.24,44.6683023178611,-1541.6065110166562
26.26,36.5153042892758,-1558.2765844900828
26.28,27.12231004550008,-1573.297933120503
26.3,17.048566414317598,-1587.1317289940891
26.32,6.7630862719034415,-1599.4858610228196
26.34,-3.83477421739308,-1610.9667851194636
26.36,-13.671184097922543,-1620.4451119879177
26.38,-23.25008385520009,-1628.6696719071235
