cuadro,s1,s2,s3,s4
96,423.221,472.098,487.857,501.283
97,415.882,463.13,483.995,498.794
98,408.207,450.233,478.584,496.201
99,399.606,438.477,473.29,493.174
100,391.075,431.642,470.782,490.051
101,382.24,426.219,468.666,486.922
102,373.494,422.493,467.094,483.906
103,365.63,421.617,466.693,481.039
104,352.539,425.873,466.718,475.836
105,348.963,431.168,467.812,473.872
106,347.211,437.437,468.931,472.304
107,346.052,451.937,469.149,469.71
108,347.92,459.86,469.522,469.063
109,350.737,468.062,469.705,468.885
110,354.115,476.605,469.758,469.033
111,359.957,484.249,471.293,470.366
112,366.34,491.392,472.423,471.899
113,373.257,497.68,473.549,473.859
114,380.101,505.795,473.462,475.896
115,384.112,515.195,472.196,478.177
116,391.578,521.645,473.242,481.437
117,398.062,528.031,473.947,484.952
118,405.259,530.172,478.708,489.208
119,411.045,535.223,480.186,493.148
120,416.364,539.124,483.316,497.308
121,421.98,546.076,484.751,501.481
122,434.028,563.702,486.096,510.638
123,440.796,572.468,487.633,515.48
124,447.905,582.487,487.888,521.213
125,456.03,592.325,489.603,526.754
126,464.74,603.06,490.613,533.188
127,471.017,612.205,492.907,539.725
128,476.282,618.512,497.273,544.914
129,482.441,624.984,501.329,550.664
130,489.192,630.708,506.711,556.009
131,498.159,635.816,512.772,561.062
132,513.61,646.544,518.18,569.012
133,574.681,703.644,520.097,603.48
134,589.004,721.042,529.248,609.617
135,590.719,724.037,543.731,606.775
136,589.643,715.918,557.879,601.956
137,591.819,711.331,573.585,604.393
138,595.388,701.211,581.851,593.4
139,602.377,692.483,590.084,583.247
140,609.953,680.792,596.986,574.153
141,617.078,669.968,604.351,567.919
142,625.745,654.709,606.678,557.223
143,633.534,640.873,609.606,549.31
144,641.299,626.315,608.879,539.939
145,648.423,612.312,607.389,530.93
146,655.204,599.168,607.675,524.369
147,661.306,585.662,607.435,518.537
148,666.738,572.336,606.255,513.119
149,675.912,547.827,605.158,504.291
150,679.76,535.449,604.628,500.488
151,681.342,529.064,605.484,496.925
152,682.601,522.038,605.212,493.702
153,683.458,518.334,605.255,490.767
154,684.964,516.011,607.012,487.611
155,686.802,510.933,607.415,484.835
156,688.695,505.34,606.27,482.547
157,691.322,501.093,607.547,479.967
158,693.932,497.317,608.306,477.572
159,695.822,492.935,607.215,476.064
160,698.847,490.174,608.745,473.999
161,701.936,487.655,610.101,472.159
162,704.088,484.621,609.713,471.382
163,707.935,483.265,612.545,469.507
164,710.836,481.527,613.15,468.848
165,713.757,480.162,613.914,468.448
166,720.702,478.992,617.331,467.783
167,723.359,478.643,617.569,468.544
168,727.457,479.433,620.256,468.604
169,730.093,480.096,620.471,469.95
170,736.521,483.31,623.798,472.882
171,739.898,485.794,625.72,474.918
172,744.154,489.33,628.322,477.042
173,746.199,492.369,628.784,480.156
174,748.826,496.256,629.901,483.464
175,752.365,501.094,632.161,487.055
176,754.349,505.915,632.555,491.192
177,755.304,511.043,632.395,495.788
178,755.407,516.717,631.424,500.709
179,755.387,522.874,631.202,505.95
180,753.464,529.507,629.775,511.266
181,751.079,536.74,628.478,517.07
182,747.97,544.224,627.338,523.052
183,742.783,552.345,623.907,528.439
184,736.652,560.918,620.171,533.812
185,729.386,569.874,616.745,539.956
186,724.558,578.565,615.797,548.262
187,717.891,586.691,612.757,555.369
188,693.658,597.375,603.75,556.206
189,661.033,608.384,593.972,554.47
190,644.07,619.752,589.55,559.529
191,647.422,629.561,586.319,569.728
192,650.046,639.818,582.546,582.566
193,648.67,650.481,578.43,596.352
194,640.393,662.313,573.561,606.953
195,620.574,671.874,561.133,599.731
196,599.294,703.324,536.801,608.914
197,587.023,725.894,529.116,609.864
198,517.738,649.115,527.811,577.495
199,512.487,695.983,518.163,590.36
200,490.09,694.702,512.866,586.407
201,447.997,675.601,504.505,577.69
202,430.233,661.745,500.86,573.807
203,414.835,647.309,496.273,571.057
204,403.558,630.611,493.299,566.351
205,396.556,612.886,490.362,561.73
206,392.761,595.57,489.094,555.365
207,387.434,579.271,485.745,551.604
208,386.352,563.988,484.403,546.147
209,386.109,549.871,482.795,541.312
210,386.483,536.553,480.91,536.805
211,388.721,525.256,480.502,531.745
212,390.754,514.231,479.546,527.317
213,393.769,504.779,479.824,522.681
214,397.185,496.74,479.996,518.547
215,400.83,489.926,480.759,514.477
216,403.949,483.088,480.771,511.104
217,407.603,477.686,481.976,507.716
218,411.231,473.145,483.146,504.782
219,414.576,468.289,483.018,502.185
220,417.965,465.001,484.284,499.849
221,421.53,460.959,485.217,497.808
222,425.145,459.083,486.604,495.991
223,428.829,457.618,488.042,494.646
224,432.16,457.047,489.022,493.529
225,434.815,457.641,490.424,492.575
226,421.411,476.821,481.37,462.411
227,422.984,476.365,484.042,464.017
228,420.454,479.833,485.941,468.887
229,419.077,481.686,487.24,471.702
230,416.481,484.569,488.196,475.446
231,411.132,489.063,488.503,479.426
232,231.957,625.245,460.585,484.547
233,231.926,620.074,458.579,488.541
234,231.684,620.453,455.881,492.743
235,231.518,621.176,457.289,497.115
236,231.392,619.038,459.232,502.408
237,231.09,618.445,461.017,508.346
238,230.919,617.683,461.251,514.728
239,230.832,620.47,460.564,521.45
240,230.589,620.106,459.861,528.389
241,230.387,620.288,459.551,535.873
242,230.359,621.288,459.597,543.603
243,230.097,621.141,459.991,551.272
244,229.913,620.362,461.1,559.45
245,229.935,622.911,462.661,568.436
246,229.71,622.342,464.467,577.513
247,229.541,621.581,465.797,587.166
248,229.428,622.882,467.517,596.889
249,229.329,622.848,469.863,606.198
250,229.241,619.974,472.643,614.982
251,229.086,617.663,476.163,623.241
252,228.918,617.832,480.961,629.078
253,228.882,612.156,486.391,634.093
254,228.627,607.775,492.951,637.955
255,228.414,606.327,499.055,641.905
256,228.231,605.335,503.685,645.584
257,228.036,602.598,514.601,640.825
258,227.846,604.099,527.216,634.728
259,227.656,603.031,543.764,626.391
260,227.532,600.33,556.82,615.735
261,227.378,600.136,568.703,607.601
262,227.04,596.084,591.41,594.885
263,226.701,592.604,610.921,582.035
264,226.558,590.547,615.36,577.334
265,226.478,589.448,619.304,572.981
266,226.378,589.521,623.002,567.722
267,226.287,588.215,625.93,563.54
268,226.181,587.021,628.339,558.952
269,226.101,586.604,633.028,553.576
270,225.994,585.687,637.626,547.933
271,225.886,584.075,642.099,542.174
272,225.791,583.747,646.788,536.856
273,225.804,583.856,651.135,533.612
274,225.726,581.986,655.142,531.357
275,225.699,581.072,658.395,530.685
276,225.649,581.093,661.407,527.192
277,225.626,579.665,663.801,521.458
278,225.59,579.633,666.353,517.533
279,225.58,579.368,669.932,516.545
280,225.592,579.113,674.313,516.53
281,225.533,576.468,678.701,516.48
282,225.553,576.585,683.379,516.57
283,225.544,576.623,686.761,515.627
284,225.605,576.202,689.43,514.337
285,225.647,575.667,692.037,513.359
286,225.667,575.496,694.317,512.763
287,225.713,574.741,695.358,512.171
288,225.667,573.205,696.408,512.124
289,225.731,573.706,696.306,512.302
290,225.788,573.327,695.578,512.948
291,225.83,570.959,694.79,513.959
292,225.913,571.305,692.893,515.457
293,226.006,573.071,689.954,517.541
294,226.12,572.026,686.249,520.138
295,226.199,572.644,682.072,523.178
296,226.335,573.784,677.477,526.651
297,226.432,573.962,672.403,530.492
298,226.533,573.353,666.16,535.658
299,226.758,575.553,659.369,541.167
300,226.823,575.62,652.133,547.191
301,226.967,575.811,644.309,553.606
302,227.263,578.286,625.535,567.575
303,227.453,578.299,612.218,576.573
304,227.573,579.845,604.624,584.023
305,227.695,581.549,598.275,589.099
306,227.801,581.396,591.654,594.305
307,228.05,583.461,585.992,598.803
308,228.157,585.815,581.773,601.944
309,228.377,589.945,573.819,597.879
310,228.525,588.584,566.225,593.849
311,228.647,594.095,553.524,597.077
312,228.959,601.111,542.145,597.112
313,228.985,602.938,531.496,595.172
314,229.168,605.932,522.038,593.718
315,229.456,617.975,513.204,591.669
316,229.676,619.869,504.415,589.988
317,229.847,623.163,495.309,587.023
318,229.987,623.591,488.829,584.196
319,230.171,624.769,484.551,582.998
320,230.277,624.76,477.078,585.842
321,230.382,625.58,469.605,584.036
322,230.482,622.777,461.957,581.393
323,410.006,623.413,476.839,536.878
324,398.932,622.898,474.33,535.529
325,366.152,607.05,470.47,534.124
326,354.407,572.597,472.46,534.972
327,356.924,560.159,473.376,535.509
328,363.345,549.417,475.16,535.465
329,371.51,540.145,477.211,535.05
330,381.853,532.48,479.382,534.513
331,393.45,528.762,482.225,533.43
332,417.588,527.526,491.49,528.733
333,429.43,530.469,496.082,526.159
334,435.818,556.012,484.389,512.798
335,437.203,558.98,492.153,516.892
336,437.404,562.854,496.747,523.798
337,438.876,565.75,499.663,530.947
338,441.926,569.016,501.226,539.368
339,445.631,573.822,500.621,546.679
340,465.516,583.316,499.812,528.717
341,467.936,595.977,497.284,532.996
342,470.444,612.494,493.491,539.282
343,473.016,631.5,488.598,548.088
344,471.079,645.763,488.882,553.743
345,468.04,659.742,489.775,560.252
346,458.387,677.894,497.556,571.545
347,453.823,681.206,503.015,577.095
348,451.771,679.179,509.28,582.821
349,452.256,673.757,515.743,588.779
350,452.688,666.644,521.739,596.378
351,453.589,656.986,526.016,605.891
352,456.916,644.972,528.608,613.623
353,468.08,632.769,538.065,608.504
354,484.416,622.916,548.207,604.853
355,492.599,607.663,555.664,605.937
356,507.018,591.135,569.649,608.254
357,537.065,570.334,577.219,625.511
358,556.251,562.594,582.694,624.964
359,574.301,566.031,590.016,625.278
360,576.693,562.09,597.93,621.673
361,582.124,553.806,604.543,615.963
362,586.36,553.649,619.336,608.15
363,592.058,547.617,623.758,605.149
364,594.635,547.735,630.494,603.95
365,596.545,549.573,666.219,572.051
366,602.491,551.504,681.081,568.126
367,606.922,551.385,695.024,565.6
368,609.521,549.377,706.096,566.749
369,614.826,544.774,722.607,573.272
370,618.172,542.719,729.709,577.888
371,616.43,537.16,725.84,580.808
372,612.116,530.713,714.461,579.802
373,613.948,528.534,715.01,583.172
374,617.269,527.339,716.744,588.664
375,617.988,525.33,712.73,590.098
376,618.371,523.698,707.277,590.248
377,618.965,522.655,701.014,592.912
378,615.502,520.171,685.506,592.525
379,615.677,520.482,678.24,594.818
380,613.447,520.29,671.067,593.002
381,607.605,520.908,658.098,589.48
382,605.716,522.126,651.38,588.366
383,604.018,523.617,644.349,588.082
384,602.272,525.19,640.038,586.357
385,600.718,526.827,637.634,584.821
386,599.319,529.024,635.425,584.628
387,595.884,535.97,633.822,586.214
388,593.319,541.104,633.174,588.871
389,588.111,548.852,628.065,596.813
390,586.002,549.202,622.48,601.049
391,576.791,555.004,611.744,610.591
392,570.227,558.402,605.865,615.316
393,563.325,560.779,598.809,619.192
394,555.394,562.669,589.95,621.6
395,546.125,564.967,581.607,624.4
396,534.724,567.644,575.078,625.531
397,525.522,571.406,565.238,626.78
398,518.255,571.511,546.506,623.425
399,508.606,570.365,534.228,621.281
400,500.085,571.633,525.27,625.233
401,493.235,569.1,519.364,621.435
402,486.401,564.376,511.831,616.266
403,453.018,567.82,509.733,598.127
404,442.978,567.34,504.062,594.822
405,424.02,568.446,495.815,586.187
406,414.743,569.092,491.938,581.92
407,406.959,571.037,488.777,577.436
408,403.867,581.205,492.143,559.402
409,397.086,581.25,490.133,555.264
410,388.495,580.969,486.696,552.929
411,380.402,581.286,483.188,550.838
412,375.71,582.65,481.141,547.564
413,370.446,586.145,478.443,540.514
414,368.499,588.415,476.586,537.916
415,367.328,590.98,475.128,535.196
416,367.771,593.73,473.713,532.899
417,370.717,595.398,473.037,530.615
418,374.052,597.39,471.794,528.965
419,378.371,599.085,471.394,527.419
420,384.11,599.15,472.496,525.787
421,395.06,601.496,472.975,524.553
422,400.864,602.533,473.642,524.432
423,406.693,603.371,474.391,524.637
424,412.548,604.779,475.257,525.23
425,418.363,606.311,476.012,526.224
426,424.237,607.558,477.428,527.367
427,436.318,612.363,479.688,530.955
428,448.796,618.994,481.722,536.199
429,455.084,622.338,483.61,538.874
430,468.059,630.626,486.483,545.94
431,474.989,635.3,488.343,549.857
432,483.897,639.829,495.612,555.336
433,487.048,640.05,500.418,556.992
434,490.448,640.277,505.238,558.867
435,494.741,640.936,509.664,561.276
436,500.062,642.182,514.128,564.219
437,507.161,644.082,518.865,567.561
438,532.747,664.731,526.198,584.142
439,586.08,728.089,529.529,610.389
440,587.103,730.189,537.361,608.116
441,587.806,728.494,549.878,605.08
442,588.129,711.482,571.869,605.267
443,590.75,704.255,576.585,596.977
444,594.104,699.155,582.695,591.514
445,599.297,692.709,587.71,584.084
446,604.285,687.593,593.42,579.514
