cuadro,s1,s2,s3,s4
142,500.696,543.624,442.783,570.405
143,502.8,547.316,449.891,580.293
144,507.318,550.735,458.562,590.215
145,511.491,552.102,470.484,598.417
146,514.02,552.569,482.69,605.894
147,525.282,557.646,492.059,612.993
148,537.376,564.553,500.959,619.746
149,549.152,573.258,510.404,625.298
150,561.407,582.632,523.138,627.936
151,599.807,607.93,537.915,605.498
152,582.396,625.832,549.305,578.33
153,599.463,626.615,563.755,575.337
154,614.409,627.428,570.857,579.243
155,621.393,628.03,576.141,571.96
156,634.425,626.58,582.46,568.15
157,650.888,624.583,588.616,563.226
158,676.713,624.962,597.666,562.565
159,700.638,626.869,607.118,561.157
160,713.98,628.592,613.219,554.818
161,716.798,626.463,617.143,547.023
162,714.516,619.045,618.806,537.681
163,707.122,603.648,616.778,528.253
164,703.656,594.451,618.832,522.293
165,694.982,571.882,612.562,514.399
166,692.792,563.092,612.947,509.681
167,689.937,557.984,614.022,505.454
168,685.206,547.68,610.018,501.339
169,682.112,534.749,606.089,498.045
170,681.632,518.921,603.893,495.382
171,681.866,494.654,604.382,493.218
172,681.726,487.412,604.986,493.316
173,681.302,481.936,603.833,491.465
174,681.135,477.236,603.758,492.151
175,680.838,473.692,603.45,491.612
176,680.82,470.742,603.561,488.338
177,681.318,468.078,603.024,484.452
178,681.101,466.857,602.533,481.143
179,680.979,466.034,601.534,477.592
180,680.86,465.638,601.025,475.018
181,680.396,465.561,601.741,474.606
182,680.113,465.604,602.081,476.25
183,679.917,465.816,602.38,478.456
184,679.91,466.787,603.184,484.978
185,679.747,467.586,603.318,486.586
186,680.714,469.541,603.298,487.813
187,680.428,469.994,603.439,489.099
188,681.544,472.272,603.342,490.608
189,682.2,472.601,603.575,492.352
190,682.707,471.871,603.884,494.132
191,683.923,468.105,605.451,496.624
192,686.702,466.333,608.406,499.166
193,691.239,468.183,612.199,502.142
194,695.381,474.057,613.078,505.192
195,699.643,480.711,613.818,508.482
196,704.568,487.348,615.871,512.396
197,708.313,496.191,615.155,516.048
198,712.354,505.334,615.645,520.322
199,716.018,515.766,615.564,524.676
200,717.482,528.919,613.417,528.231
201,717.701,543.056,611.09,531.884
202,719.082,557.082,612.234,538.375
203,718.786,572.625,612.037,544.259
204,713.402,587.592,610.424,548.917
205,658.279,595.536,597.489,541.644
206,695.42,623.625,606.186,557.844
207,686.224,639.411,603.898,562.793
208,673.609,654.286,600.33,566.485
209,659.516,670.29,597.411,571.514
210,640.663,680.873,593.327,575.442
211,619.263,687.953,589.131,580.326
212,597.727,693.708,584.311,585.436
213,587.576,655.952,575.383,576.284
214,568.131,661.433,571.83,583.299
215,512.812,716.561,568.021,611.084
216,502.519,696.949,552.918,601.795
217,488.672,685.986,542.15,604.987
218,469.257,679.19,529.683,610.108
219,455.904,668.982,524.034,599.562
220,441.856,659.414,516.388,593.079
221,430.626,649.825,509.652,585.415
222,420.809,640.626,504.179,576.87
223,407.487,632.292,496.68,572.534
224,397.653,623.26,491.461,565.746
225,388.416,613.625,486.812,559.222
226,379.375,604.286,482.923,552.598
227,374.213,594.743,479.935,546.003
228,368.921,585.688,477.036,539.759
229,363.375,576.847,474.56,533.692
230,358.409,568.415,472.228,528.035
231,354.182,560.243,470.275,522.578
232,350.285,552.601,468.289,517.512
233,348.315,545.013,467.225,512.531
234,347.013,537.831,466.329,507.86
235,346.551,530.852,466.236,503.359
236,345.623,524.861,465.487,499.45
237,346.06,518.777,465.967,495.742
238,345.871,513.729,465.896,492.343
239,344.581,509.659,464.751,489.303
240,345.123,505.443,464.909,486.684
241,345.586,501.754,465.209,484.35
242,345.526,498.868,465.306,482.366
243,346.834,495.975,466.442,480.92
244,346.805,494.156,466.128,479.592
245,347.047,492.838,466.405,478.766
246,346.914,492.295,466.279,478.155
247,347.505,491.924,466.51,478.025
248,347.321,492.397,466.189,478.079
249,347.047,493.558,466.097,478.515
250,347.266,494.973,466.026,479.342
251,348.197,496.613,466.82,480.624
252,346.822,499.954,465.61,481.936
253,346.768,503.18,465.382,483.776
254,346.697,507.134,465.185,485.939
255,347.289,511.243,465.665,488.473
256,347.532,516.076,465.859,491.281
257,347.943,521.505,465.736,494.452
258,348.126,527.426,465.591,497.934
259,348.828,533.886,465.669,501.719
260,350.892,540.442,467.006,505.774
261,352.338,548.108,467.67,510.237
262,354.199,556.05,468.592,514.922
263,356.503,564.479,469.331,520.073
264,360.98,572.699,471.894,525.021
265,364.008,582.197,473.094,530.78
266,367.743,591.742,475.303,536.596
267,372.022,601.575,477.724,542.766
268,378.726,610.916,480.927,548.919
269,386.106,620.549,484.238,555.395
270,395.592,629.78,488.526,561.745
271,404.96,639.319,493.008,568.735
272,416.229,647.549,499.217,574.346
273,428.437,655.757,505.691,580.083
274,440.745,664.547,512.147,586.96
275,453.29,673.7,519.198,594.428
276,467.242,682.341,525.926,601.307
277,482.959,690.301,532.099,608.307
278,500.859,695.568,546.177,599.698
279,510.343,712.329,554.322,603.472
280,521.1,730.994,570.094,611.053
281,579.872,642.787,571.595,575.364
282,589.677,683.179,579.019,586.225
283,604.253,693.471,585.306,584.471
284,624.652,687.986,590.372,579.781
285,643.644,679.79,594.284,574.204
286,660.513,669.487,598.313,570.015
287,674.334,655.696,601.73,565.316
288,686.833,643.0,604.88,561.074
289,698.41,629.689,607.77,557.148
290,697.45,611.716,606.802,549.677
291,680.886,589.139,601.906,539.752
292,723.828,583.348,614.423,544.855
293,728.211,570.27,616.079,540.41
294,728.187,556.651,615.151,534.518
295,729.161,543.712,616.919,530.889
296,730.387,531.179,619.633,528.07
297,729.429,519.872,620.747,524.52
298,727.779,509.462,620.998,520.866
299,725.699,500.192,621.882,517.802
300,723.241,491.665,622.322,514.728
301,721.191,483.425,623.753,512.315
302,717.229,477.728,622.18,509.466
303,713.405,472.966,620.973,507.063
304,709.74,468.397,620.202,505.042
305,706.306,464.148,620.093,503.276
306,702.062,462.163,617.789,501.679
307,698.335,460.279,616.36,500.399
308,695.296,458.038,616.665,499.626
309,691.207,459.026,613.21,498.617
310,688.112,460.949,611.144,498.139
311,685.19,465.487,607.52,497.765
312,683.532,471.446,605.203,497.527
313,682.866,478.946,603.717,497.258
314,682.474,484.195,603.654,497.553
315,682.105,488.391,603.517,498.222
316,681.281,492.795,603.523,499.061
317,682.358,499.018,604.39,496.972
318,682.08,503.43,601.856,498.173
319,681.867,508.679,600.774,501.028
320,681.693,513.607,597.451,504.652
321,645.721,512.461,229.361,579.111
322,640.95,513.864,229.361,579.111
323,639.138,518.182,229.769,578.154
324,638.044,523.202,229.654,578.494
325,637.389,529.496,229.57,578.988
326,634.806,535.026,229.57,578.988
327,629.332,540.865,229.582,579.022
328,625.178,547.955,229.447,579.99
329,651.896,573.25,582.956,539.43
330,644.658,579.993,580.718,545.037
331,614.917,568.986,229.415,579.972
332,611.896,575.862,229.372,580.363
333,606.603,583.003,229.646,582.087
334,597.605,589.981,229.588,582.26
335,588.687,596.935,229.718,585.958
336,579.578,604.88,229.952,588.321
337,569.911,613.156,229.963,588.476
338,560.044,624.672,229.958,590.195
339,549.744,639.874,230.263,595.812
340,536.025,654.488,230.118,592.922
341,529.224,657.718,230.281,596.206
342,522.317,660.741,230.385,598.747
343,513.661,708.432,506.175,599.675
344,512.084,698.315,498.569,592.108
345,508.06,686.678,491.573,585.114
346,503.163,673.972,485.409,579.908
347,230.806,600.301,496.854,612.483
348,230.689,601.27,492.047,603.428
349,230.759,601.352,487.518,595.274
350,230.718,601.721,483.399,587.349
351,230.738,601.91,480.096,579.934
352,230.844,602.003,477.496,571.987
353,230.835,602.097,474.517,565.021
354,230.787,601.77,472.441,558.579
355,230.803,601.638,470.843,551.627
356,230.777,601.562,469.628,545.044
357,230.855,602.279,468.741,538.795
358,230.819,601.705,467.811,532.955
359,230.812,601.756,465.334,527.496
360,230.79,601.563,462.494,522.635
361,230.824,601.917,459.783,518.411
362,230.86,601.714,456.756,514.758
363,230.885,601.652,457.291,511.256
364,230.853,601.476,458.289,507.748
365,230.828,601.492,458.886,504.775
366,230.858,601.786,459.539,502.302
367,230.845,601.6,459.892,500.009
368,230.869,601.582,459.553,498.364
369,230.925,601.49,458.797,497.308
370,230.952,601.957,457.806,496.986
371,230.955,601.987,457.027,496.915
372,230.927,601.235,456.03,497.478
373,230.893,601.383,455.368,498.553
374,230.911,601.272,454.551,499.925
375,230.91,601.476,453.994,501.765
376,230.909,601.625,453.46,504.322
377,230.901,601.434,453.076,507.019
378,230.901,601.434,452.695,510.317
379,230.883,601.395,452.6,514.087
380,230.87,601.341,452.641,518.188
381,230.878,601.099,452.942,522.675
382,230.89,601.086,453.563,527.625
383,230.777,601.304,454.387,533.083
384,230.822,601.231,455.546,538.591
385,230.84,601.308,457.113,544.588
386,230.811,601.628,458.713,550.898
387,230.811,601.658,460.36,556.917
388,230.801,601.505,462.777,564.027
389,230.798,601.414,466.019,570.906
390,388.953,565.035,488.223,584.725
391,230.782,601.304,474.226,585.482
392,230.756,601.397,480.002,594.474
393,230.819,601.528,485.299,603.914
394,396.273,624.156,510.807,607.867
395,230.748,601.174,494.541,622.95
396,230.729,601.03,500.815,634.38
397,230.728,600.865,508.346,643.099
398,230.722,600.877,520.362,651.565
399,230.751,600.763,533.187,654.414
400,230.625,595.579,550.151,629.273
401,230.717,597.913,565.368,617.247
402,230.615,597.319,580.288,656.606
403,230.555,594.885,590.848,650.402
404,230.467,591.322,599.244,639.346
405,230.562,591.199,604.775,627.333
406,230.515,590.006,608.789,617.291
407,230.515,590.006,608.504,606.945
408,230.536,592.692,609.403,598.518
409,230.515,591.804,617.957,589.773
410,230.512,591.967,628.36,581.843
411,230.442,588.648,636.591,568.724
412,230.413,588.213,637.993,562.544
413,230.381,585.161,640.668,555.552
414,230.407,586.243,641.226,549.774
415,230.433,588.081,641.866,545.57
416,230.363,586.131,642.95,541.791
417,230.427,587.05,642.997,538.975
418,230.381,585.258,642.511,537.328
419,230.429,587.411,642.832,535.295
420,230.298,581.937,643.604,531.007
421,230.506,588.767,643.994,527.96
422,230.533,588.724,644.341,525.062
423,230.569,589.841,644.752,523.143
424,230.542,588.819,645.007,521.529
425,230.542,588.819,645.127,520.126
426,230.542,588.819,644.712,518.34
427,230.489,586.89,643.037,515.901
428,230.538,588.789,641.767,514.486
429,230.668,593.294,640.364,513.248
430,230.638,592.787,639.882,513.191
431,230.507,589.48,640.172,514.23
432,230.61,594.13,640.597,515.567
433,230.693,596.599,641.569,517.62
434,230.688,596.508,641.404,519.613
435,230.748,597.644,638.206,522.003
436,230.874,601.34,635.527,525.042
437,230.864,601.27,633.272,528.297
438,230.864,601.27,631.18,532.105
439,230.848,601.235,630.147,536.845
440,230.848,601.235,629.622,541.653
441,230.829,601.131,628.627,546.76
442,230.794,600.965,627.568,552.857
443,230.802,600.88,625.824,560.016
444,230.745,600.075,623.99,566.454
445,230.736,600.125,621.579,573.123
446,230.726,600.185,619.686,580.387
447,230.689,599.738,616.758,586.865
448,230.493,593.454,613.39,593.306
449,230.426,591.198,609.578,599.989
450,230.39,591.031,605.408,607.294
451,230.312,588.028,601.181,615.723
452,230.243,584.611,596.247,624.24
453,230.164,580.743,591.065,633.06
454,230.067,574.847,586.49,643.403
455,230.019,575.2,583.008,652.625
456,229.981,571.008,580.591,659.432
457,229.942,570.514,572.388,653.905
458,229.827,567.44,564.478,652.2
459,229.839,567.445,552.865,641.116
460,503.808,601.985,594.196,694.075
461,229.653,560.852,533.786,619.711
462,229.623,560.701,525.086,612.102
463,229.521,558.694,516.654,606.06
464,229.46,552.997,507.814,600.446
465,229.342,551.699,500.113,594.388
466,229.351,550.892,492.359,588.996
467,229.203,547.84,488.479,584.49
468,229.154,544.009,485.279,580.367
469,229.126,543.419,482.354,576.04
470,229.096,542.11,479.79,570.93
471,228.922,537.474,477.26,566.702
472,228.85,533.785,474.751,563.34
473,228.811,533.745,472.979,560.054
474,228.519,526.044,471.409,556.851
475,360.704,551.318,477.941,552.982
476,228.452,525.956,468.264,551.154
477,228.329,520.006,466.688,548.589
478,228.306,519.195,464.988,546.412
479,228.296,518.362,463.456,544.71
480,228.142,514.37,462.06,543.32
481,228.111,512.587,459.566,541.909
482,228.069,512.071,458.438,541.76
483,227.814,507.183,456.266,542.504
484,227.894,509.915,455.46,543.59
485,227.665,502.206,454.598,544.802
486,227.642,501.444,453.832,546.621
487,227.518,500.218,453.245,549.054
488,418.739,569.775,484.551,514.883
489,417.365,574.195,483.709,516.806
490,429.579,603.035,451.531,522.145
491,227.372,496.203,451.959,563.588
492,227.401,495.188,451.849,568.024
493,413.362,598.696,481.853,527.863
494,411.563,612.352,482.375,535.396
