cuadro,s1,s2,s3,s4
154,597.983,545.856,581.974,633.124
155,593.725,535.238,566.02,620.851
156,592.405,530.381,558.016,614.496
157,591.648,521.381,542.376,600.924
158,591.788,514.506,528.031,587.844
159,592.13,511.826,521.377,581.883
160,592.015,509.784,515.218,576.116
161,594.142,507.862,510.308,568.71
162,593.284,506.92,504.802,564.161
163,594.754,506.08,500.91,557.63
164,593.325,506.403,489.896,550.857
165,593.467,507.076,485.839,546.802
166,593.426,508.254,482.733,542.805
167,593.154,509.877,479.55,539.165
168,593.623,514.019,477.549,532.201
169,594.469,516.5,478.519,529.29
170,594.433,519.554,479.898,526.94
171,595.547,526.327,485.765,524.042
172,597.828,538.333,499.562,524.227
173,596.976,543.635,503.63,523.87
174,599.345,553.344,516.617,527.566
175,601.495,558.429,524.26,530.792
176,604.91,569.364,538.141,535.783
177,612.666,580.577,554.31,544.466
178,617.809,585.942,562.319,549.064
179,624.011,591.27,570.247,553.588
180,639.015,601.093,584.885,562.669
181,654.033,612.638,598.43,571.296
182,660.218,618.199,601.43,576.105
183,667.579,616.428,604.703,581.29
184,679.069,613.25,611.048,591.027
185,705.828,613.312,637.696,617.496
186,722.054,603.312,641.715,630.17
187,737.512,599.053,659.222,657.367
188,731.768,562.652,743.056,628.39
189,743.464,564.93,751.472,648.457
190,752.18,564.125,776.078,662.151
191,754.894,558.842,825.664,647.504
192,754.194,556.969,837.68,635.807
193,755.453,556.868,854.126,608.859
194,756.38,556.844,856.675,593.02
195,756.277,554.38,850.393,564.399
196,760.204,555.892,847.881,548.904
197,767.49,555.813,833.55,521.592
198,741.958,534.58,803.215,539.384
199,763.5,513.692,796.965,562.406
200,756.249,514.698,796.478,561.483
201,749.304,516.377,796.505,561.393
202,742.47,526.847,799.725,563.359
203,739.954,537.094,797.522,563.839
204,741.298,542.725,796.079,565.811
205,743.589,527.59,777.25,581.273
206,748.16,531.843,776.005,594.818
207,756.951,543.321,778.03,624.351
208,758.861,548.909,781.488,638.462
209,759.346,554.629,787.504,650.396
210,752.522,562.588,802.174,660.405
211,745.983,575.258,813.371,663.089
212,742.46,582.735,815.734,659.071
213,739.314,591.425,817.673,653.354
214,730.346,602.787,811.56,635.23
215,724.185,607.95,803.958,625.109
216,719.487,613.101,794.179,616.188
217,714.353,617.312,782.449,605.778
218,701.537,613.967,758.372,584.98
219,690.264,615.011,739.72,577.324
220,679.931,621.801,718.723,568.154
221,663.143,636.182,669.375,586.244
222,656.8,633.68,664.876,585.215
223,649.883,628.749,660.774,573.564
224,642.81,626.256,656.355,571.367
225,630.797,616.601,632.362,559.597
226,626.01,607.776,616.772,549.919
227,622.612,589.464,570.132,551.924
228,619.052,586.718,557.285,555.313
229,616.667,583.417,545.941,560.518
230,614.271,575.054,528.524,573.369
231,612.485,571.347,521.085,579.473
232,611.602,566.75,515.588,586.005
233,612.782,560.36,516.379,592.627
234,608.823,553.599,511.877,604.482
235,607.112,550.412,510.614,610.317
236,605.532,547.476,513.693,615.109
237,602.905,542.69,524.359,622.476
238,602.108,540.804,532.0,623.85
239,599.069,539.961,548.39,628.358
240,597.452,541.055,567.243,629.386
241,596.728,544.754,587.017,629.227
242,596.159,548.162,598.01,629.379
243,596.349,551.858,609.692,629.296
244,599.09,559.136,628.832,626.442
245,625.28,538.43,601.077,600.052
246,628.807,539.266,601.818,598.211
247,638.357,545.407,610.411,602.474
248,643.013,552.065,614.45,606.01
249,648.698,559.891,617.816,609.969
250,669.088,572.239,628.622,615.302
251,680.168,577.067,634.458,617.149
252,729.887,601.65,647.57,602.481
253,734.378,603.15,652.215,604.906
254,742.194,608.76,664.294,614.475
255,746.385,612.801,669.378,616.2
256,754.948,615.804,683.99,614.297
257,762.024,619.202,691.357,614.036
258,774.032,621.169,703.923,615.757
259,794.503,626.205,717.047,615.842
260,801.652,630.166,721.206,609.229
261,815.556,637.986,734.225,600.144
262,826.31,646.952,744.456,580.471
263,827.807,648.463,747.096,573.572
264,828.494,649.207,749.984,567.769
265,828.15,649.197,752.918,562.581
266,826.283,647.37,755.086,557.381
267,821.191,642.397,759.829,549.654
268,818.051,640.15,762.917,547.171
269,814.244,634.87,763.349,543.356
270,810.556,630.586,764.231,540.487
271,801.873,625.554,768.418,537.75
272,796.446,611.92,763.786,531.979
273,782.124,616.805,774.266,536.868
274,770.109,614.529,776.413,539.414
275,784.208,591.224,753.555,526.168
276,778.654,585.276,747.559,526.543
277,776.891,584.715,745.775,527.261
278,775.637,584.937,744.789,528.676
279,774.488,585.308,742.781,529.656
280,773.079,586.886,741.722,531.524
281,769.681,591.598,739.52,535.924
282,763.986,598.449,737.238,541.527
283,761.596,601.763,735.579,544.116
284,751.2,610.827,733.1,551.497
285,741.068,594.637,658.567,639.142
286,736.944,598.679,652.288,644.612
287,731.725,601.346,648.772,650.672
288,725.534,603.578,645.842,656.283
289,719.806,606.745,641.98,664.123
290,712.575,611.391,638.194,671.535
291,704.548,615.305,635.282,678.238
292,701.79,615.981,632.846,684.377
293,690.72,613.732,631.09,689.578
294,682.76,614.883,629.753,694.351
295,669.876,620.793,626.556,700.568
296,663.704,620.498,625.006,704.34
297,658.549,610.551,625.012,704.046
298,651.679,604.939,624.429,703.804
299,645.229,599.823,624.151,701.542
300,638.112,596.941,624.231,699.028
301,632.74,591.495,624.253,693.397
302,627.977,586.494,623.751,686.349
303,623.187,582.697,623.842,680.488
304,619.401,578.136,623.283,673.231
305,612.024,572.232,623.176,660.512
306,609.282,569.054,622.818,653.908
307,607.188,565.382,622.018,647.039
308,604.529,563.11,622.073,641.538
309,602.34,561.112,622.811,637.111
310,600.372,559.562,623.875,633.364
311,598.842,558.122,624.91,629.897
312,597.525,556.965,626.501,627.317
313,596.818,555.48,627.131,624.347
314,595.691,554.86,628.586,622.092
315,594.712,552.56,629.802,615.792
316,622.608,529.315,593.258,586.449
317,622.339,530.507,593.978,587.665
318,623.161,530.852,594.837,588.921
319,622.761,533.788,597.337,594.036
320,622.477,535.778,599.024,597.506
321,622.622,537.847,601.046,601.226
322,622.242,540.718,603.219,605.585
323,622.944,546.37,608.649,615.045
324,624.658,552.855,613.862,624.581
325,625.341,557.292,617.161,630.662
326,626.982,561.287,620.313,636.439
327,634.15,575.72,631.738,655.533
328,637.477,580.686,636.414,662.782
329,646.228,591.162,645.928,678.675
330,663.054,616.169,654.52,712.984
331,679.607,615.168,654.174,723.157
332,687.059,613.512,653.477,725.11
333,703.371,620.547,652.398,721.002
334,717.674,612.007,653.451,710.16
335,723.91,609.888,655.789,703.158
336,730.175,576.834,725.977,646.525
337,732.267,562.539,745.207,629.185
338,734.012,559.053,750.967,625.188
339,735.914,556.056,753.806,622.863
340,737.404,552.673,756.703,620.148
341,743.55,546.897,763.033,616.617
342,747.723,544.293,765.886,616.878
343,750.659,544.005,767.358,617.997
344,753.853,542.108,772.954,618.269
345,760.84,544.091,776.162,625.115
346,766.753,547.882,774.567,633.394
347,766.231,546.489,783.416,635.298
348,764.915,546.376,792.172,637.668
349,764.329,547.072,796.21,639.933
350,762.211,549.105,803.966,643.807
351,758.855,552.072,810.852,647.68
352,757.301,554.407,813.762,649.814
353,755.572,557.032,816.486,651.898
354,751.777,563.732,820.319,654.851
355,747.454,572.236,821.945,656.188
356,744.853,576.618,821.084,655.481
357,740.484,588.727,818.777,653.901
358,734.568,599.59,813.632,650.884
359,723.356,606.651,803.11,647.049
360,709.476,618.184,786.099,643.394
361,695.46,617.034,771.826,642.593
362,677.351,613.016,757.228,644.013
363,668.88,616.406,752.24,645.449
364,665.342,613.988,748.058,647.691
365,655.608,607.081,738.5,654.966
366,646.146,605.61,726.257,664.604
367,642.423,605.225,719.191,671.555
368,643.492,568.93,634.635,636.861
369,635.051,571.301,629.195,648.361
370,625.413,581.888,634.781,668.364
371,621.448,579.283,617.463,676.258
372,620.385,575.21,595.052,674.934
373,620.572,573.567,584.41,672.62
374,620.484,573.322,564.481,668.124
375,621.562,573.924,548.924,657.02
376,622.122,574.934,543.341,649.92
377,623.146,577.222,536.546,634.447
378,623.128,580.926,532.646,618.299
379,623.216,582.545,532.562,610.315
380,624.02,584.913,536.809,594.835
381,623.728,588.032,544.097,580.04
382,624.128,590.859,554.959,567.524
383,625.254,591.813,561.498,562.047
384,626.45,593.051,568.956,557.948
385,627.053,602.991,598.815,549.519
386,629.476,605.35,607.354,549.545
387,633.804,615.666,627.73,557.391
388,636.83,621.776,636.941,564.582
389,643.527,627.757,654.741,575.7
390,648.083,628.717,657.874,574.295
391,652.87,628.84,660.163,574.344
392,657.79,631.069,662.763,577.712
393,665.629,637.589,668.768,590.205
394,674.239,634.282,681.804,582.976
395,683.307,629.535,693.997,570.07
396,695.856,622.947,715.283,563.312
397,703.399,622.684,722.208,564.655
398,719.294,611.743,765.73,567.195
399,723.377,609.471,776.09,568.966
400,733.395,603.943,802.68,580.677
401,735.288,601.857,809.013,587.769
402,739.027,598.936,818.778,602.31
403,740.663,596.841,824.049,609.181
404,740.746,593.4,824.384,616.735
405,743.008,588.362,829.871,629.54
406,743.71,585.256,829.77,636.303
407,743.986,581.476,827.665,642.499
408,744.727,578.246,825.128,648.277
409,746.488,572.987,818.032,658.42
410,747.814,571.624,813.178,662.703
411,749.886,568.03,792.951,667.826
412,751.193,568.982,770.127,668.117
413,750.662,571.158,754.976,665.307
414,750.107,573.008,747.574,664.573
415,739.618,564.252,749.58,643.175
416,736.549,563.344,749.34,636.5
417,731.816,563.929,744.602,631.171
418,731.66,568.675,735.55,636.169
419,732.873,602.954,654.857,674.38
420,728.638,603.943,649.784,672.498
421,719.511,606.759,642.869,669.945
422,709.612,613.262,635.676,670.269
423,701.612,614.614,629.219,671.908
424,687.268,614.874,622.18,675.666
425,682.039,615.958,618.324,678.12
426,673.417,619.153,612.735,681.617
427,659.393,614.999,602.31,689.398
428,655.029,609.81,600.441,690.914
429,650.885,604.84,599.033,691.815
430,646.435,600.681,598.067,692.19
431,642.223,597.164,597.64,691.62
432,634.504,589.772,597.341,689.604
433,630.634,587.6,597.453,688.54
434,627.83,583.944,598.1,685.65
435,622.362,579.002,599.436,680.126
436,615.741,573.915,602.404,672.821
437,613.019,569.089,605.052,665.035
438,612.298,568.313,605.92,663.074
439,611.571,567.529,608.168,661.051
440,610.856,568.84,610.925,661.428
441,611.31,569.049,612.129,661.49
442,611.987,569.328,613.041,661.526
443,613.462,571.307,615.903,664.382
444,614.531,572.817,617.21,666.272
445,617.389,576.105,620.174,671.1
446,621.376,580.25,623.232,677.161
447,626.317,584.931,626.478,684.291
448,632.062,590.897,629.748,691.882
449,639.279,597.676,632.953,700.134
450,644.097,599.034,634.783,701.937
451,648.972,600.33,636.451,703.528
452,653.256,604.952,638.114,706.277
453,662.356,615.772,640.967,711.902
454,665.951,621.519,641.804,714.567
455,680.469,615.072,644.545,713.994
456,686.459,612.386,645.6,714.434
457,693.804,616.62,646.72,715.306
458,702.003,616.178,647.982,715.703
459,703.017,618.673,649.56,715.511
460,708.999,616.64,651.567,715.085
461,713.907,614.213,653.544,714.579
462,718.296,612.102,656.127,713.762
463,723.874,606.478,684.484,692.429
464,723.728,581.8,724.539,652.698
465,725.653,576.072,733.208,645.297
466,728.438,574.645,737.92,644.44
467,731.716,574.702,739.411,648.41
468,738.944,577.517,740.361,661.043
469,742.499,579.01,740.294,668.108
470,746.837,578.59,746.369,674.829
471,746.825,575.201,753.763,671.339
472,747.96,574.414,759.544,671.907
473,747.754,572.241,765.646,671.189
474,749.548,572.678,776.462,674.671
475,748.814,571.421,782.377,672.964
476,748.014,571.464,792.968,671.221
477,747.017,573.026,802.627,669.297
478,745.796,576.238,810.989,666.409
479,744.945,578.127,813.771,663.956
480,743.851,580.188,816.224,661.16
481,741.276,588.75,820.674,652.541
482,738.241,593.717,819.657,646.268
483,736.319,596.069,818.4,643.407
484,732.396,600.053,814.604,638.286
485,726.734,604.672,807.707,634.427
486,721.375,611.191,801.424,632.131
487,719.667,614.615,798.62,631.624
488,715.17,615.196,793.685,631.864
489,712.798,618.75,789.946,632.321
490,707.78,616.983,781.352,635.04
491,694.494,616.964,771.258,639.73
492,690.059,615.657,766.97,642.733
493,676.864,614.477,756.697,650.545
494,668.303,616.723,749.33,660.859
495,662.645,613.744,741.556,674.514
496,660.222,611.168,736.153,681.985
497,657.603,609.708,729.7,690.219
498,652.976,610.859,719.688,710.587
499,654.718,581.322,646.076,650.131
500,651.203,588.604,646.768,668.243
501,645.889,600.831,642.45,702.487
502,645.515,599.651,621.307,700.665
503,645.698,599.234,611.85,697.417
504,646.213,599.274,594.445,688.381
505,646.119,600.164,587.108,682.802
506,646.3,601.314,575.306,669.581
507,646.137,601.84,571.098,662.287
508,645.123,603.479,567.589,654.78
509,645.237,603.249,565.131,647.2
510,644.764,603.705,562.941,632.556
511,644.576,603.75,563.942,619.322
512,643.674,604.731,564.196,613.431
513,643.625,604.876,564.748,608.304
514,643.724,605.124,565.753,602.763
515,645.586,606.266,572.827,589.178
516,647.023,607.324,578.453,582.333
517,648.312,607.61,581.265,580.029
518,650.248,610.11,586.202,576.24
519,651.909,610.911,588.642,575.176
520,654.9,613.626,593.221,574.764
521,656.581,615.14,595.203,574.96
522,658.121,616.283,596.729,575.65
523,659.326,617.726,598.342,576.641
524,660.411,618.214,599.082,577.772
525,661.425,618.352,600.435,579.686
526,663.091,617.814,600.677,581.418
527,666.873,616.408,601.674,584.893
528,670.962,615.828,603.085,589.49
529,674.963,615.385,606.291,595.501
530,678.534,614.617,611.027,603.468
531,681.727,613.445,613.916,610.263
532,686.911,613.243,619.298,617.555
533,694.918,612.434,625.361,623.266
534,699.112,611.464,624.629,626.097
535,700.95,613.221,625.225,631.256
536,702.26,615.59,626.389,638.076
537,708.137,614.606,635.556,672.728
538,709.561,614.494,639.444,683.167
539,711.24,613.685,644.048,694.078
540,712.357,614.557,649.016,706.011
541,713.362,617.177,660.565,728.284
542,709.79,591.322,717.58,649.773
543,711.198,600.428,717.85,673.027
544,712.369,612.889,721.459,709.152
545,712.437,615.191,726.788,715.46
546,710.913,614.118,735.556,707.773
547,709.4,613.263,746.086,702.61
548,708.859,618.292,764.417,694.358
549,707.768,619.791,779.351,669.681
550,709.374,620.331,785.382,652.842
