cuadro,s1,s2,s3,s4
65,804.998,469.876,745.947,497.73
66,814.963,497.144,759.925,471.714
67,814.174,504.14,759.227,477.122
68,813.133,511.689,758.561,482.439
69,811.675,519.738,758.032,487.42
70,809.55,528.391,756.79,493.411
71,806.854,536.992,755.312,499.013
72,803.853,546.342,753.912,504.998
73,799.117,554.857,751.279,510.419
74,794.213,564.22,749.269,516.522
75,788.093,573.276,746.515,521.963
76,780.995,581.974,743.193,527.488
77,772.699,590.666,739.993,533.136
78,763.522,598.875,736.5,538.29
79,753.476,605.992,732.132,542.718
80,849.043,621.635,753.08,559.892
81,730.418,617.409,721.347,554.496
82,717.152,622.605,717.692,558.692
83,707.885,627.527,712.628,562.132
84,690.563,623.187,701.568,563.384
85,672.942,628.992,692.685,565.644
86,661.783,630.761,677.321,571.606
87,649.446,627.922,668.01,571.43
88,638.163,621.887,661.957,564.153
89,629.175,614.982,657.439,560.33
90,616.136,610.468,651.723,561.46
91,605.722,603.345,644.793,555.719
92,596.298,596.179,637.4,550.743
93,590.314,588.14,635.625,547.457
94,583.358,581.044,632.385,547.33
95,592.344,581.617,627.192,529.932
96,589.601,584.445,621.401,527.865
97,606.684,612.785,589.901,542.688
98,586.871,609.588,589.511,534.286
99,568.67,604.554,591.267,526.984
100,552.286,597.652,594.393,521.122
101,537.978,591.644,595.801,517.614
102,525.0,584.197,596.133,515.383
103,512.396,577.455,594.881,514.245
104,502.758,568.014,595.47,513.478
105,492.493,558.863,595.089,513.714
106,484.745,548.825,595.04,514.475
107,478.712,537.229,594.163,515.876
108,479.36,525.158,594.175,517.357
109,486.491,515.038,595.884,518.517
110,493.395,505.701,596.514,519.873
111,501.773,498.239,597.382,521.101
112,507.322,485.282,591.633,524.153
113,519.419,478.894,589.992,525.592
114,532.717,473.157,587.155,526.784
115,548.947,469.394,585.096,527.511
116,597.675,490.424,558.68,532.434
117,606.318,495.693,561.195,535.225
118,612.556,508.684,560.543,539.887
119,619.338,515.021,561.959,543.576
120,624.077,519.541,563.164,547.611
121,625.233,524.342,566.018,551.332
122,622.642,529.049,568.569,556.923
123,628.402,525.75,579.684,563.659
124,629.936,543.122,576.076,569.05
125,627.142,621.704,595.727,554.78
126,614.308,632.349,599.123,556.176
127,603.491,642.106,604.396,557.524
128,596.778,654.099,608.436,562.078
129,590.671,665.477,612.812,567.932
130,584.225,673.247,618.722,573.562
131,578.779,677.233,625.861,579.621
132,575.789,676.54,634.358,585.108
133,575.124,672.301,643.41,590.136
134,576.747,665.045,650.118,597.326
135,580.451,655.37,655.947,605.702
136,584.687,643.948,660.43,613.454
137,593.415,631.124,664.649,614.28
138,610.351,621.366,677.153,611.446
139,625.125,610.647,686.839,607.045
140,665.142,582.703,706.761,625.568
141,695.286,574.772,710.643,631.297
142,705.439,570.178,719.358,626.844
143,710.302,568.563,728.748,623.012
144,715.142,565.562,739.844,619.709
145,723.053,555.512,747.392,615.238
146,730.946,543.897,753.198,606.247
147,742.386,540.888,760.643,600.832
148,751.71,537.379,768.076,594.853
149,761.007,531.965,774.768,588.334
150,807.723,525.972,761.617,568.537
151,822.297,527.825,763.238,564.148
152,833.16,533.884,761.084,557.978
153,837.258,543.854,753.416,546.684
154,848.565,543.152,756.66,543.73
155,860.818,542.656,761.166,541.675
156,869.292,545.087,762.836,537.685
157,874.934,548.841,763.985,533.486
158,880.203,552.873,766.03,529.901
159,882.625,557.536,766.948,525.915
160,881.013,562.032,767.185,522.051
161,878.306,566.312,767.982,518.752
162,873.939,570.228,768.889,515.948
163,867.119,572.571,768.8,513.457
164,860.104,575.208,769.526,511.72
165,851.662,576.252,768.565,510.221
166,842.411,575.065,765.872,509.042
167,833.969,574.318,764.564,508.586
168,825.917,575.501,764.692,508.916
169,817.756,572.361,760.532,508.839
170,810.333,569.917,757.649,509.444
171,803.563,567.553,753.8,510.16
172,797.316,566.756,751.65,511.57
173,787.083,564.236,745.234,514.483
174,801.784,553.828,742.947,545.805
175,798.583,558.056,740.799,544.868
176,796.563,563.514,740.258,544.219
177,792.552,568.811,738.301,543.875
178,788.714,574.493,736.806,544.808
179,784.23,580.693,734.89,546.22
180,778.252,587.27,730.372,547.813
181,771.291,593.219,726.924,548.636
182,764.549,599.738,724.893,551.488
183,758.108,606.586,724.294,555.297
184,749.894,611.79,720.716,557.333
185,741.962,617.318,716.487,562.048
186,732.458,622.474,711.785,568.13
187,720.773,626.159,707.114,569.442
188,710.477,630.822,703.328,571.742
189,705.318,630.879,688.093,571.687
190,686.664,627.73,678.609,571.538
191,671.433,626.883,673.161,573.045
192,662.833,631.801,665.347,577.38
193,654.963,628.23,653.671,574.162
194,645.464,624.593,641.544,566.872
195,635.972,619.207,630.974,560.39
196,626.853,611.823,621.775,553.25
197,617.937,605.032,613.326,547.305
198,612.643,596.913,599.874,540.426
199,604.481,593.477,594.796,537.568
200,609.098,577.064,559.333,534.308
201,605.932,572.202,549.71,532.333
202,603.265,567.413,540.672,530.323
203,601.514,562.192,532.0,528.496
204,599.962,557.527,523.886,527.349
205,600.387,552.395,517.576,528.259
206,598.323,548.523,509.6,526.759
207,598.067,544.054,503.523,527.441
208,596.809,540.319,497.303,527.838
209,598.17,535.697,494.245,530.323
210,597.27,532.345,489.72,531.726
211,596.862,529.172,486.571,533.93
212,595.628,526.556,483.101,536.397
213,596.011,523.686,481.822,539.596
214,595.009,521.615,480.584,543.279
215,595.401,519.456,481.656,547.156
216,595.362,517.864,482.713,551.385
217,595.292,516.671,485.481,555.612
218,595.452,515.886,488.726,559.821
219,595.592,515.497,493.706,562.892
220,596.354,515.356,498.818,567.231
221,595.065,516.199,501.763,573.695
222,595.297,517.142,505.71,579.666
223,594.395,518.82,510.402,585.847
224,595.817,520.331,516.674,590.168
225,594.781,523.026,521.909,597.871
226,596.726,525.218,528.412,602.21
227,596.774,528.558,534.711,609.179
228,597.688,532.011,541.468,615.724
229,597.077,536.854,548.366,624.217
230,598.538,541.288,555.755,630.991
231,599.795,546.523,563.25,638.555
232,602.544,550.985,570.632,644.279
233,605.992,555.571,578.373,649.783
234,608.974,561.1,586.339,656.9
235,611.851,567.796,594.972,665.6
236,615.925,573.909,603.289,672.617
237,621.286,579.652,611.906,679.473
238,628.359,584.076,620.502,685.932
239,635.815,588.103,628.932,692.004
240,642.801,594.217,637.995,698.575
241,651.347,596.25,645.951,701.057
242,658.863,602.848,651.536,704.872
243,665.632,612.445,656.294,711.958
244,676.394,598.595,663.291,699.02
245,685.179,582.873,684.064,654.447
246,697.798,579.901,705.717,638.671
247,704.5,584.543,712.286,653.084
248,711.677,586.624,721.637,669.375
249,721.249,587.583,727.059,681.673
250,731.738,587.919,731.795,688.68
251,738.716,585.251,739.264,687.561
252,743.847,578.797,749.96,678.829
253,745.932,569.811,761.829,667.121
254,749.541,564.309,771.363,662.231
255,753.55,559.846,779.775,659.249
256,756.28,554.942,789.524,652.15
257,757.814,549.605,799.035,645.093
258,759.603,545.236,807.804,638.7
259,761.804,541.59,816.515,632.892
260,762.586,537.607,824.836,626.207
261,764.739,534.958,833.043,621.014
262,764.564,531.549,840.131,613.296
263,765.208,529.065,847.291,606.811
264,766.251,527.174,854.374,600.773
265,766.416,525.367,860.51,594.026
266,767.538,524.389,866.741,587.89
267,767.469,523.388,871.917,581.622
268,767.244,522.685,875.466,574.855
269,767.139,522.391,879.003,568.524
270,767.54,522.672,882.029,562.529
271,767.114,522.937,883.392,556.564
272,767.274,523.819,883.831,550.999
273,766.94,524.745,883.506,545.853
274,766.476,525.908,882.018,541.397
275,766.722,527.678,880.187,537.361
276,765.061,528.806,876.368,534.354
277,764.39,530.505,872.532,532.112
278,763.35,532.403,867.781,530.786
279,761.532,534.011,862.113,530.435
280,762.427,537.518,858.736,528.861
281,758.824,538.483,850.989,531.378
282,756.747,540.58,844.328,533.553
283,754.59,542.868,838.013,535.866
284,759.745,551.13,836.121,532.088
285,764.232,557.775,833.166,526.592
286,763.841,562.224,826.881,526.802
287,761.958,566.325,819.699,528.835
288,760.058,570.883,812.418,531.039
289,756.975,575.158,805.033,533.509
290,753.688,579.609,797.686,535.943
291,759.774,600.311,763.468,542.68
292,753.831,606.127,756.433,547.53
293,746.199,608.785,751.634,550.683
294,736.999,611.832,747.796,554.88
295,727.063,614.933,744.284,558.353
296,718.901,619.397,738.281,562.301
297,712.045,622.404,735.344,566.018
298,704.47,620.351,730.841,567.46
299,690.75,619.985,723.377,569.555
300,676.997,623.882,718.137,572.121
301,665.554,620.3,718.391,574.779
302,658.488,622.397,705.629,575.489
303,649.105,622.646,692.571,575.498
304,641.167,621.308,684.185,575.706
305,635.193,617.974,678.192,574.429
306,629.441,616.273,669.229,571.68
307,624.381,615.126,658.869,568.752
308,627.288,615.251,640.714,554.79
309,617.106,613.716,637.617,551.194
310,614.76,616.249,633.163,550.359
311,613.519,623.687,626.363,552.864
312,624.159,646.792,609.582,566.924
313,609.752,649.345,608.375,562.496
314,594.178,648.702,608.44,558.185
315,581.135,651.312,606.716,557.151
316,567.298,650.264,606.527,555.498
317,553.837,646.869,606.883,554.374
318,541.566,642.116,607.404,554.006
319,530.895,635.347,608.245,554.117
320,523.308,626.335,609.32,554.471
321,517.186,616.91,609.715,555.846
322,515.727,606.21,611.073,556.635
323,516.204,595.346,611.45,558.228
324,511.755,584.6,609.612,561.705
325,513.378,572.61,608.777,563.85
326,518.098,561.611,608.012,565.583
327,526.662,552.854,608.587,566.421
328,533.509,541.483,605.903,568.581
329,543.559,532.428,604.836,569.53
330,556.58,526.337,604.49,570.387
331,601.138,528.287,589.949,584.177
332,609.765,528.991,592.249,585.481
333,618.82,535.428,593.262,589.282
334,627.039,543.537,594.232,593.522
335,633.244,545.833,596.72,596.139
336,639.002,546.684,599.774,598.183
337,641.626,550.18,603.048,600.308
338,643.819,554.056,605.678,603.472
339,646.412,558.046,609.421,606.347
340,652.865,559.646,618.232,608.789
341,656.042,562.701,623.565,613.153
342,646.587,559.683,637.883,620.72
343,647.514,565.913,645.809,630.23
344,649.108,571.678,654.916,641.736
345,646.267,602.666,713.603,686.796
346,654.722,582.47,663.043,660.697
347,660.519,582.536,659.204,656.193
348,665.668,582.379,658.526,644.42
349,668.661,587.294,663.98,651.204
350,676.764,599.618,663.064,701.773
351,685.373,606.828,655.496,725.824
352,694.88,611.847,650.45,720.16
353,704.132,612.988,645.713,708.546
354,705.63,608.734,642.702,695.111
355,712.116,606.792,641.663,680.29
356,717.702,602.848,641.966,664.381
357,721.737,599.653,643.024,648.281
358,726.667,597.791,644.864,632.081
359,741.099,618.488,699.384,579.25
360,744.322,615.537,710.245,566.416
361,747.817,611.96,715.51,559.99
362,751.994,609.058,720.71,556.742
363,757.058,606.801,722.972,554.986
364,761.223,604.524,726.162,553.206
365,765.177,602.054,728.779,550.411
366,768.096,599.149,730.796,545.192
367,769.533,594.64,733.972,538.331
368,771.543,591.211,739.171,534.032
369,774.276,589.302,746.025,532.842
370,776.607,587.512,752.423,531.362
371,778.25,584.638,758.231,528.737
372,762.065,568.192,797.374,520.437
373,761.585,567.638,817.196,529.723
374,760.615,567.2,825.381,536.11
375,759.243,566.341,832.482,542.896
376,757.21,565.216,837.919,551.102
377,755.826,564.204,842.352,559.498
378,753.489,562.356,844.697,569.195
379,753.716,562.584,848.97,577.314
380,750.756,559.626,845.908,587.412
381,752.545,561.486,851.035,597.047
382,752.336,561.352,850.508,607.545
383,751.705,561.013,848.568,617.216
384,751.751,561.247,844.918,626.991
385,751.081,561.011,838.814,636.094
386,750.77,561.466,831.364,644.637
387,750.365,562.244,822.309,652.065
388,749.863,563.204,812.341,658.376
389,748.773,564.197,801.27,663.014
390,747.694,565.832,789.583,666.542
391,746.773,568.351,777.662,670.685
392,744.804,570.206,766.56,669.484
393,743.771,574.107,753.967,672.562
394,742.246,578.437,741.787,675.09
395,733.608,571.927,741.241,658.802
396,727.324,568.318,740.236,644.845
397,721.963,567.831,735.08,640.969
398,720.112,576.408,715.966,654.484
399,719.789,603.788,651.059,695.077
400,714.222,605.693,645.227,689.154
401,707.207,608.23,639.176,683.946
402,704.34,610.281,633.687,679.792
403,697.77,608.922,628.34,676.457
404,687.258,606.46,623.122,673.693
405,680.87,608.301,615.748,672.647
406,669.019,614.591,604.928,673.115
407,663.189,616.79,595.897,673.077
408,660.105,608.954,590.284,671.807
409,655.505,602.956,585.097,670.63
410,650.5,597.886,579.258,669.762
411,645.949,593.368,573.979,668.882
412,640.11,590.773,568.046,668.534
413,634.549,587.28,563.319,667.766
414,630.428,582.005,560.173,665.735
415,625.847,578.32,556.752,664.288
416,621.58,574.433,554.003,662.45
417,618.244,570.174,551.988,659.977
418,615.385,566.279,550.611,657.146
419,612.263,563.367,549.255,654.911
420,610.428,559.65,548.718,651.642
421,608.318,556.742,548.26,648.884
422,607.173,553.517,548.351,645.185
423,604.798,551.742,548.075,643.707
424,603.789,549.483,548.425,641.051
425,602.624,547.724,548.862,638.927
426,601.5,546.452,549.357,637.292
427,601.412,544.878,550.002,635.48
428,601.73,543.412,550.757,633.204
429,600.15,543.62,551.411,634.099
430,600.697,542.959,552.391,633.066
431,599.837,543.58,553.358,634.165
432,600.455,543.64,554.349,634.11
433,600.361,544.595,555.576,635.65
434,601.182,545.357,556.716,637.057
435,602.445,546.194,557.891,637.562
436,603.163,547.865,559.476,640.199
437,604.258,549.586,560.807,643.064
438,605.135,552.04,562.52,646.123
439,606.468,554.514,564.399,649.627
440,607.229,558.113,566.285,654.652
441,609.87,560.338,568.328,657.458
442,612.351,563.145,570.632,660.991
443,614.085,567.542,573.032,666.388
444,617.201,570.724,575.686,669.915
445,620.354,574.981,578.598,674.331
446,624.687,578.342,581.96,677.703
447,628.984,582.251,585.477,681.663
448,634.763,584.621,589.633,684.415
449,640.726,586.939,594.312,686.808
450,645.955,590.46,599.206,689.376
451,650.932,594.928,604.301,691.941
452,656.247,599.309,609.796,693.854
453,661.134,605.555,615.06,696.397
454,665.233,612.392,621.002,698.11
455,670.717,611.431,627.595,698.885
456,682.107,603.849,635.85,697.34
457,686.982,605.75,638.946,701.949
458,697.616,611.298,642.564,706.824
459,704.558,612.486,646.915,711.185
460,707.205,610.763,651.851,715.437
461,714.152,609.276,656.438,719.027
462,713.344,577.43,718.958,650.415
463,717.159,573.998,731.306,647.097
464,723.764,574.886,734.343,656.666
465,732.33,582.106,734.145,674.383
466,738.469,584.662,737.198,684.501
467,741.507,581.673,746.998,682.761
468,741.47,573.91,759.157,673.438
469,743.47,571.154,768.897,671.622
470,746.369,570.244,778.016,672.639
471,747.842,567.869,787.829,669.261
472,748.804,565.562,797.234,665.432
473,749.347,563.272,805.95,660.782
474,750.293,561.997,814.674,656.886
475,750.592,560.495,822.173,651.428
476,751.622,560.304,829.656,646.407
477,752.388,560.077,835.842,640.438
478,752.218,559.31,840.886,634.024
479,752.969,559.773,845.722,627.998
480,752.38,559.179,848.278,621.338
